time_s,workload_intensity,gpu_power_w,ambient_temp_c,fan_speed_pct,gpu_temp_c,throttle_flag
1918,0.8951,628.97,25.84,83.28,75.08,0
1919,0.899,645.55,25.9,87.18,75.16,0
1920,0.9016,635,25.93,86.46,75.25,0
1921,0.898,654.47,26.02,85.22,75.38,0
1922,0.8861,612.05,26.17,88.18,75.56,0
1923,0.8702,609.04,25.89,84.79,75.63,0
1924,0.8585,611.74,25.92,83.73,75.74,0
1925,0.8569,585.23,26.02,81.84,75.85,0
1926,0.8652,615.82,25.9,80.06,75.89,0
1927,0.8793,618.42,25.93,85.67,76.01,0
1928,0.8945,617.9,26.06,86.02,76.07,0
1929,0.9082,654.15,26.02,89.99,76.13,0
1930,0.9185,647.11,25.89,88.01,76.23,0
1931,0.9238,641.17,26.09,86.46,76.33,0
1932,0.923,653.84,25.85,87.29,76.44,0
1933,0.9173,644.26,25.95,89.78,76.54,0
1934,0.9101,627.64,25.96,82.9,76.68,0
1935,0.9046,631.08,26.06,86.85,76.72,0
1936,0.9015,624.4,26.11,87.22,76.81,0
1937,0.899,634.14,26.02,84.82,76.92,0
1938,0.8959,619.33,26.18,88.84,77.02,0
1939,0.8935,614.3,26.07,85.91,77.11,0
1940,0.8935,615.81,25.95,80.9,77.18,0
1941,0.8951,614.56,26.03,86.73,77.23,0
1942,0.896,623.53,25.92,85.51,77.31,0
1943,0.8952,612.27,26.01,84.65,77.39,0
1944,0.8945,623.66,26.14,87.65,77.44,0
1945,0.8952,611.5,26.02,87.88,77.45,0
1946,0.8972,629.07,26.09,84.26,77.52,0
1947,0.8992,624.77,26.06,89.46,77.58,0
1948,0.9011,625.1,25.97,82.61,77.6,0
1949,0.9036,636.67,26.01,87.38,77.67,0
1950,0.9072,632.85,26.04,82.86,77.78,0
1951,0.9114,643.76,26.08,85.3,77.84,0
1952,0.9136,635.29,26.06,87.9,77.96,0
1953,0.9106,643.29,26.23,86.56,78.04,0
1954,0.9023,626.85,26.1,81.45,78.16,0
1955,0.8938,628.62,25.85,84.86,78.24,0
1956,0.8911,631.92,26.01,85.03,78.28,0
1957,0.8943,620.07,25.94,85.05,78.3,0
1958,0.8976,631.67,25.92,86.45,78.37,0
1959,0.8975,623.01,26.09,85.62,78.48,0
1960,0.8958,631.61,26.04,85.87,78.56,0
1961,0.8963,617.77,26.09,83.2,78.66,0
1962,0.8992,633.39,25.94,86.58,78.68,0
1963,0.9022,622.32,26.05,88.12,78.72,0
1964,0.9036,618.36,26.13,85.05,78.77,0
1965,0.9045,639.1,26,86.77,78.82,0
1966,0.906,650.98,25.85,84.08,78.89,0
1967,0.9081,646.52,25.96,84.97,79,0
1968,0.9103,635.64,25.87,88.68,79.04,0
1969,0.9123,624.58,25.94,87.62,79.08,0
1970,0.9148,655.36,26.17,87.2,79.11,0
1971,0.9178,631.05,26.16,86.15,79.14,0
1972,0.9217,640.6,25.82,90.28,79.2,0
1973,0.9261,654.66,26,87,79.27,0
1974,0.9294,664.52,26.01,87.46,79.37,0
1975,0.929,651.82,25.99,85.17,79.5,0
1976,0.9225,650.5,25.91,84.13,79.57,0
1977,0.9102,643.48,25.89,82.65,79.72,0
1978,0.8961,632.54,25.98,84.08,79.78,0
1979,0.885,607.52,25.99,85.53,79.87,0
1980,0.8789,625.68,25.85,83.23,79.92,0
1981,0.8766,602.24,26.09,85.41,79.94,0
1982,0.8772,619.13,26,80.16,79.94,0
1983,0.8829,625.17,25.83,88.57,79.96,0
1984,0.894,633.6,25.99,86.92,79.94,0
1985,0.9053,619.85,25.77,85.96,80,0
1986,0.9096,634.18,25.96,86.75,80.06,0
1987,0.9048,623.93,25.85,83.67,80.11,0
1988,0.8961,630.65,26.12,85.6,80.15,0
1989,0.8905,617.76,26.07,85.26,80.19,0
1990,0.8908,621.94,25.97,88.78,80.26,0
1991,0.8951,616.32,26.13,87.27,80.28,0
1992,0.9004,630.49,25.93,87.96,80.29,0
1993,0.9047,632.19,25.91,86.85,80.34,0
1994,0.9065,632.18,26.06,87.37,80.4,0
1995,0.9049,639.08,25.9,85.46,80.41,0
1996,0.9004,639.57,26.19,85.12,80.53,0
1997,0.8953,638.28,26,83.66,80.58,0
1998,0.8929,607.45,26.04,87.13,80.67,0
1999,0.8948,628.97,26.06,88.66,80.69,0
2000,0.8996,636.53,25.92,86.18,80.76,0
2001,0.9032,625.5,25.98,83.21,80.87,0
2002,0.9017,625.7,26.04,88.27,80.97,0
2003,0.8946,617.43,25.97,87.27,80.99,0
2004,0.8843,629.11,26.01,82.81,80.96,0
2005,0.8734,601.04,26.13,84.5,80.99,0
2006,0.8654,617.48,26,84.4,80.98,0
2007,0.8654,614.28,25.97,84.88,81.02,0
2008,0.8761,611.3,26.17,83.23,81.04,0
2009,0.894,620.99,25.92,86.03,81.08,0
2010,0.9103,644.72,25.76,85.71,81.15,0
2011,0.9177,655.92,25.94,87.78,81.21,0
2012,0.9142,654.43,25.99,85.66,81.26,0
2013,0.9027,640.63,25.89,87.41,81.33,0
2014,0.8882,627.37,26.1,84.94,81.37,0
2015,0.8769,615.11,25.99,86.86,81.4,0
2016,0.8736,609.27,25.85,86.27,81.41,0
2017,0.879,611.49,26.03,83.74,81.45,0
2018,0.8888,620.9,26.05,85.86,81.44,0
2019,0.8981,642.86,25.95,89.7,81.47,0
2020,0.9049,637.87,26.01,88.15,81.51,0
2021,0.9103,647.51,25.99,91.04,81.56,0
2022,0.9156,649.81,26.07,85.78,81.59,0
2023,0.9203,639.22,26.09,87.65,81.68,0
2024,0.9216,621.88,25.94,84.68,81.75,0
2025,0.9168,635.68,25.97,87.08,81.74,0
2026,0.9045,641.71,26.04,83.75,81.75,0
2027,0.887,624.53,25.98,84.41,81.79,0
2028,0.8696,621.3,26.09,85.35,81.82,0
2029,0.8586,588.69,26.04,88.05,81.84,0
2030,0.8566,600.89,26.01,81.41,81.76,0
2031,0.8616,606.42,26.09,79.65,81.74,0
2032,0.8691,599.34,26.06,83.64,81.75,0
2033,0.8762,623.63,26.12,87.62,81.74,0
2034,0.8819,624.29,25.96,83.03,81.69,0
2035,0.887,615.65,25.94,86.91,81.72,0
2036,0.8915,624.18,26.03,85.13,81.72,0
2037,0.8952,611.69,26.06,84.94,81.78,0
2038,0.8978,623.21,25.99,86.82,81.82,0
2039,0.8996,629.73,26.14,87.1,81.85,0
2040,0.901,622.23,25.89,90.6,81.89,0
2041,0.902,602.54,25.92,88.72,81.93,0
2042,0.902,603.31,25.97,90.62,81.89,0
2043,0.9001,634.48,26.01,87.04,81.85,0
2044,0.897,637.36,26,87.14,81.88,0
2045,0.8962,623.03,26.08,87.23,81.87,0
2046,0.9025,630.48,25.87,84.82,81.92,0
2047,0.9176,653.66,25.9,88.2,81.98,0
2048,0.9382,653.07,25.86,88.24,82.09,0
2049,0.9588,683.09,25.88,85.86,82.13,0
2050,0.9752,679.25,26.02,89.02,82.22,0
2051,0.9865,685.59,25.94,92.69,82.28,0
2052,0.9935,701.42,26.01,94.26,82.35,0
2053,0.9973,702.46,25.95,94.61,82.46,0
2054,0.9991,683.58,25.99,90.92,82.54,0
2055,0.9997,689.75,25.97,92.44,82.59,0
2056,0.9999,700.37,25.83,93.18,82.68,0
2057,1,695.9,26.19,90.13,82.81,0
2058,1,710.31,25.98,91.03,82.89,0
2059,1,699.84,26.26,89.24,83.02,0
2060,1,720.16,26.01,94.48,83.11,0
2061,1,698.41,25.92,92.72,83.23,0
2062,1,688.96,25.96,94.18,83.33,0
2063,1,696.38,26.01,93.35,83.44,0
2064,1,700.45,26.09,88.97,83.49,0
2065,1,692.52,26.03,88.93,83.58,0
2066,1,694.21,26.01,90.89,83.66,0
2067,1,699.22,25.97,91.26,83.72,0
2068,1,685.99,25.89,95.7,83.76,0
2069,1,705.63,25.98,92.03,83.83,0
2070,1,711.97,26.1,90.41,83.91,0
2071,1,707.3,26.06,88.44,84.05,0
2072,1,707.77,25.96,94.46,84.15,0
2073,1,702.44,25.95,91.94,84.18,0
2074,1,711.49,25.98,94.07,84.21,0
2075,1,713.83,25.87,90.33,84.29,0
2076,1,701.26,26.07,90.69,84.41,0
2077,1,709.53,25.82,90.05,84.48,0
2078,1,704.06,26,91.82,84.6,0
2079,1,694.88,26.16,90.42,84.67,0
2080,1,702.29,25.86,90.95,84.73,0
2081,1,707.71,25.96,91.32,84.83,0
2082,1,697.62,26.06,91.01,84.97,0
2083,1,703.46,26.04,90.6,85.03,1
2084,1,690.69,25.98,94.13,85.06,1
2085,1,694.76,26.06,93.42,85.11,1
2086,1,694.86,25.94,94.45,85.17,1
2087,1,701.41,25.99,93.72,85.18,1
2088,1,708.11,25.87,89.96,85.25,1
2089,1,718.12,25.86,93.99,85.34,1
2090,1,699.37,25.86,94.38,85.45,1
2091,1,702.66,26.12,91.59,85.49,1
2092,1,687.64,25.99,93.83,85.52,1
2093,1,696.47,25.81,92.14,85.59,1
2094,1,691.58,25.95,94.15,85.64,1
2095,1,697,25.84,91.15,85.66,1
2096,0.9999,710.33,25.99,90.6,85.79,1
2097,0.9994,696.75,25.9,92.97,85.84,1
2098,0.9978,704.54,25.96,92.64,85.94,1
2099,0.9937,684,26,87.51,85.98,1
2100,0.9848,692.38,25.93,92.34,86.01,1
2101,0.9687,671.99,25.97,90.25,86.1,1
2102,0.9454,655.45,25.98,88.15,86.16,1
2103,0.917,647.36,25.97,83.81,86.14,1
2104,0.8875,619.81,25.92,83.81,86.14,1
2105,0.8602,622.95,25.94,84.77,86.06,1
2106,0.8371,590.55,25.8,83.15,86.05,1
2107,0.8186,574.44,26.01,83.16,85.96,1
2108,0.8043,563.89,25.93,80.99,85.89,1
2109,0.7937,548.45,26.05,80.7,85.78,1
2110,0.7878,546.92,26.04,78.1,85.66,1
2111,0.7878,548.46,26.01,79.27,85.54,1
2112,0.7943,537.57,25.95,83.5,85.39,1
2113,0.8055,566.69,25.75,82,85.23,1
2114,0.8184,582.29,26,83.63,85.14,1
2115,0.8291,590.86,26.14,80.66,85.05,1
2116,0.8352,589.42,25.92,81.19,85.02,1
2117,0.8361,581.91,26.09,84.12,84.95,0
2118,0.8323,576.62,26.06,81.57,84.83,0
2119,0.8248,545.46,25.94,78.71,84.79,0
2120,0.8165,566.82,25.98,80.95,84.72,0
2121,0.8099,563.79,25.96,77.53,84.62,0
2122,0.8056,575.8,26.07,82.39,84.58,0
2123,0.802,569.74,26.21,78.8,84.48,0
2124,0.7979,572.08,25.88,80.45,84.45,0
2125,0.7953,560.33,25.87,78.06,84.42,0
2126,0.7968,571.57,26.07,80.36,84.31,0
2127,0.8029,556.09,25.96,80.28,84.23,0
2128,0.8108,571.46,26.01,82.58,84.14,0
2129,0.8171,580.22,25.87,81.84,84.05,0
2130,0.8211,586.78,25.97,79.57,84.01,0
2131,0.825,561.82,25.96,81.73,83.94,0
2132,0.831,572.02,26.03,82.83,83.84,0
2133,0.8395,591.57,25.95,82.62,83.77,0
2134,0.8483,595.52,26.11,81.47,83.72,0
2135,0.8529,610.17,26.02,84.9,83.7,0
2136,0.8493,585.49,25.97,83.29,83.69,0
2137,0.837,587.66,25.97,81.82,83.66,0
2138,0.8206,573.36,25.94,83.75,83.59,0
2139,0.8072,562.24,25.94,81.47,83.55,0
2140,0.8011,561.61,25.99,79.57,83.46,0
2141,0.8008,572.38,26.07,78.94,83.37,0
2142,0.8013,559.69,25.95,81.4,83.3,0
2143,0.7999,571.5,25.83,79.02,83.25,0
2144,0.7993,560.43,26.03,78.35,83.2,0
2145,0.8047,565.04,26.21,80.32,83.15,0
2146,0.8168,572.24,26.03,80.14,83.06,0
2147,0.8294,579.69,25.96,80.14,82.97,0
2148,0.8341,573.81,25.93,81.86,82.89,0
2149,0.828,595.36,26.15,80.81,82.87,0
2150,0.8158,567.63,25.85,79.17,82.85,0
2151,0.8054,569.25,26.08,79.92,82.77,0
2152,0.8018,573.7,26.1,84.2,82.73,0
2153,0.8057,568.82,26.01,81.76,82.66,0
2154,0.8157,558.07,26.07,81.42,82.61,0
2155,0.8297,592.52,25.99,80.96,82.56,0
2156,0.844,594.78,25.92,85.07,82.5,0
2157,0.8531,605.72,25.79,80.54,82.5,0
2158,0.8522,617.63,25.82,85.24,82.51,0
2159,0.8407,596.91,25.93,79.21,82.51,0
2160,0.8233,585.97,25.93,82.41,82.55,0
2161,0.8086,570.38,26.08,79.7,82.5,0
2162,0.804,532.62,26.09,80.41,82.47,0
2163,0.8108,565.19,26.03,81.57,82.36,0
2164,0.8249,578.49,26.02,81.32,82.33,0
2165,0.8401,579.44,25.93,83.02,82.31,0
2166,0.8519,588.96,25.89,85.77,82.24,0
2167,0.8576,591.43,25.95,84.39,82.22,0
2168,0.8558,594.46,25.92,83.81,82.2,0
2169,0.8474,595.43,26.06,77.93,82.16,0
2170,0.8355,574.49,25.97,85.41,82.12,0
2171,0.8239,570.36,25.94,82.63,82.09,0
2172,0.8152,552.6,25.87,81.75,82.07,0
2173,0.8102,561.7,25.88,82.89,82.04,0
2174,0.8092,562.99,25.98,81.35,82,0
2175,0.8126,573.5,25.92,80.94,81.92,0
2176,0.8201,562.52,25.93,82.19,81.96,0
2177,0.8298,557.3,25.85,80.78,81.92,0
2178,0.8386,576.8,26.05,82.07,81.82,0
2179,0.8438,607.14,25.88,84.78,81.83,0
2180,0.8443,599.01,25.95,83.62,81.78,0
2181,0.8408,584.51,25.87,82.23,81.8,0
2182,0.8351,575.98,25.92,83.06,81.79,0
2183,0.8295,574.91,25.92,83.96,81.74,0
2184,0.8253,567.92,26.05,82.54,81.74,0
2185,0.8228,579.84,25.77,79.24,81.7,0
2186,0.8219,575.62,26.05,81.3,81.66,0
2187,0.8231,594.96,25.91,79.76,81.61,0
2188,0.8273,584.52,25.9,80.98,81.58,0
2189,0.8339,594.41,25.82,81.34,81.54,0
2190,0.8394,589.39,25.92,84.41,81.49,0
2191,0.8389,575.68,25.94,87.08,81.53,0
2192,0.8301,582.86,26.03,84.15,81.44,0
2193,0.816,573.96,26.1,80.22,81.43,0
2194,0.8031,550.5,25.95,80.7,81.4,0
2195,0.7964,556.69,25.89,78.36,81.3,0
2196,0.795,556.01,26.16,79.91,81.25,0
2197,0.7941,554.47,26.09,79.42,81.21,0
2198,0.7892,549.76,26.02,77.26,81.19,0
2199,0.7809,541.43,26.02,79.91,81.15,0
2200,0.7748,542.95,25.77,78.38,81.1,0
2201,0.7775,528.82,25.99,81.87,81,0
2202,0.7918,549.36,26.12,78.31,80.91,0
2203,0.8143,563.61,26.01,80,80.89,0
2204,0.8361,595.54,26.08,80.67,80.84,0
2205,0.8494,587.04,26,80.21,80.83,0
2206,0.8527,587.55,26.03,78.97,80.87,0
2207,0.8498,587.75,25.97,81.98,80.89,0
2208,0.8448,591.11,26,87.11,80.87,0
2209,0.8391,576.74,26,83.83,80.87,0
2210,0.832,586.42,25.88,78.68,80.84,0
2211,0.8233,576.52,26.08,77.26,80.77,0
2212,0.8143,588.23,25.81,83.73,80.78,0
2213,0.8073,568.72,26.11,78.87,80.76,0
2214,0.8055,558.23,25.84,83.47,80.73,0
2215,0.81,556.73,25.88,82.7,80.75,0
2216,0.8177,561.05,26.06,82.39,80.72,0
2217,0.823,576.52,25.76,83.62,80.67,0
2218,0.8229,565.55,25.91,82.62,80.6,0
2219,0.8194,586.82,26.05,81.18,80.57,0
2220,0.8164,572.72,25.86,82.54,80.56,0
2221,0.8154,566.8,25.88,78.95,80.52,0
2222,0.8144,571.18,25.86,80.91,80.43,0
2223,0.8113,574.31,25.8,84.61,80.37,0
2224,0.8072,566.66,25.84,80.13,80.4,0
2225,0.8038,568.78,25.99,78.2,80.36,0
2226,0.8008,563.53,25.92,79.67,80.35,0
2227,0.7969,554.98,26.1,78.24,80.37,0
2228,0.7936,548.91,25.84,77.24,80.34,0
2229,0.7945,557.95,25.86,81.19,80.32,0
2230,0.8016,562.23,25.94,77.95,80.26,0
2231,0.8129,559.55,25.93,83.7,80.18,0
2232,0.8239,576.43,25.78,77.92,80.13,0
2233,0.8301,585.66,25.96,80.1,80.14,0
2234,0.8296,578.74,25.87,82.26,80.15,0
2235,0.8233,572.77,25.83,82.79,80.17,0
2236,0.8151,582.37,25.89,84.58,80.15,0
2237,0.8088,568.55,25.92,80.52,80.15,0
2238,0.8052,579.61,25.87,84.59,80.11,0
2239,0.8017,561.38,25.89,83.19,80.06,0
2240,0.7969,568.26,25.77,82.02,80.01,0
2241,0.7927,556.03,25.78,82.29,79.99,0
2242,0.7918,547.98,25.93,81.78,79.95,0
2243,0.7945,539.73,25.97,78.9,79.91,0
2244,0.7978,553.39,25.82,78.69,79.89,0
2245,0.7995,543.68,25.95,79.96,79.84,0
2246,0.8001,560.11,25.95,77.21,79.81,0
2247,0.8009,558.89,25.87,80.53,79.76,0
2248,0.8023,563.22,25.81,80.97,79.72,0
2249,0.8038,558.79,25.75,79.3,79.67,0
2250,0.8062,575.02,25.87,80.24,79.64,0
2251,0.8102,581.75,25.97,80.48,79.61,0
2252,0.8155,569.58,25.84,82.72,79.62,0
2253,0.82,597.2,25.97,84.05,79.63,0
2254,0.8209,585.85,26.02,81.78,79.62,0
2255,0.8174,552.83,25.9,80.16,79.61,0
2256,0.8107,573.61,25.97,83.15,79.6,0
2257,0.8042,582,25.86,79.37,79.59,0
2258,0.8019,550.95,25.84,80.71,79.59,0
2259,0.8046,575.35,25.81,78.96,79.53,0
2260,0.8094,563.88,25.9,79.92,79.5,0
2261,0.8121,567.93,26.07,83.2,79.49,0
2262,0.8108,564.92,25.81,82.15,79.46,0
2263,0.8068,575.52,26,82.27,79.49,0
2264,0.8032,571.32,25.97,79.23,79.46,0
2265,0.8027,561.43,25.91,82.89,79.43,0
2266,0.8063,563.06,25.79,80.3,79.46,0
2267,0.8119,575.87,25.91,80.4,79.41,0
2268,0.815,559.78,25.98,80.48,79.43,0
2269,0.8124,571.89,25.89,81.65,79.4,0
2270,0.8047,556.62,26.11,80.56,79.42,0
2271,0.7964,555.15,25.88,75.95,79.42,0
2272,0.7915,551.95,25.92,81.39,79.37,0
2273,0.7912,531.47,25.92,81.17,79.36,0
2274,0.7946,573.8,25.92,81.06,79.24,0
2275,0.7991,550.42,25.77,80.1,79.22,0
2276,0.802,554.48,25.92,79.3,79.23,0
2277,0.8023,578.14,25.77,79.86,79.23,0
2278,0.8017,570.1,25.91,81.54,79.24,0
2279,0.8019,573.78,25.83,79.01,79.21,0
2280,0.8019,565.43,25.96,81.46,79.2,0
2281,0.8001,572.86,25.85,77.6,79.2,0
2282,0.7974,550.24,25.79,81.97,79.22,0
2283,0.7964,568.18,26.02,80.37,79.16,0
2284,0.7986,546.25,25.85,77.52,79.15,0
2285,0.8018,572.68,25.76,81.88,79.15,0
2286,0.8017,576.01,25.97,81.04,79.15,0
2287,0.7962,558.25,25.91,81.9,79.2,0
2288,0.787,549.75,25.97,77.68,79.15,0
2289,0.7787,546.31,25.94,76.53,79.11,0
2290,0.7759,546.26,25.99,81.06,79.08,0
2291,0.7811,550.17,25.83,83.28,79,0
2292,0.7928,558.96,25.99,83.33,78.97,0
2293,0.8068,549.03,25.75,82.89,78.96,0
2294,0.8193,575.07,25.83,82.1,78.94,0
2295,0.8296,588.54,25.85,82.54,78.94,0
2296,0.8389,603.45,25.96,79.77,78.97,0
2297,0.8473,583.79,25.93,82.69,79,0
2298,0.8529,601.35,25.83,82.48,79.02,0
2299,0.8546,589.63,25.96,79.84,79.09,0
2300,0.8524,616.42,26.01,85.15,79.1,0
2301,0.8463,588.34,25.92,82.97,79.14,0
2302,0.8361,592.77,25.63,86.81,79.14,0
2303,0.8238,576.78,26.01,82.27,79.1,0
2304,0.8142,581.19,25.88,83.87,79.09,0
2305,0.8112,573.31,25.99,82.06,79.13,0
2306,0.815,589.71,25.89,80.12,79.15,0
2307,0.8225,584.43,25.94,84.34,79.14,0
2308,0.8297,562.63,25.81,79.81,79.19,0
2309,0.8354,584.87,25.89,81.17,79.11,0
2310,0.8405,594.64,25.97,79.32,79.18,0
2311,0.8454,594.52,25.97,80.62,79.22,0
2312,0.8478,597.85,25.88,85.9,79.24,0
2313,0.8456,593.22,25.79,80.88,79.25,0
2314,0.8398,592.66,25.82,82.68,79.27,0
2315,0.8346,592.44,25.89,82.07,79.28,0
2316,0.8325,581.82,25.64,81.86,79.32,0
2317,0.832,581.77,26.01,80.78,79.25,0
2318,0.8297,581.32,25.97,81.49,79.21,0
2319,0.8248,590.28,25.98,78.83,79.18,0
2320,0.8194,571.22,25.88,82.53,79.23,0
2321,0.8162,561.27,25.91,79.37,79.25,0
2322,0.8166,595.94,25.84,82.09,79.2,0
2323,0.8203,566.44,25.75,81.36,79.24,0
2324,0.8252,564.85,25.94,83.52,79.22,0
2325,0.8286,567.06,26.12,82.32,79.16,0
2326,0.8286,570.28,26,81.92,79.17,0
2327,0.8258,586.29,25.95,79.96,79.11,0
2328,0.8236,590.57,25.67,81.05,79.11,0
2329,0.8256,559.37,25.85,78.75,79.13,0
2330,0.8326,570.38,25.71,79.58,79.1,0
2331,0.8408,592.28,25.76,79.12,79.05,0
2332,0.8453,588.11,25.89,81.37,79.07,0
2333,0.8428,605.68,25.9,83.4,79.08,0
2334,0.8338,584.34,25.96,81.99,79.12,0
2335,0.8216,581.24,25.86,81.61,79.16,0
2336,0.8112,572.97,25.82,79.35,79.14,0
2337,0.8069,568.67,25.79,82.76,79.12,0
2338,0.8095,550.38,25.88,82.48,79.13,0
2339,0.8158,574.89,26.02,82.16,79.15,0
2340,0.8208,574.92,25.92,82.87,79.14,0
2341,0.8223,577.43,25.79,81.31,79.12,0
2342,0.8212,558.94,25.96,81.27,79.15,0
2343,0.8191,579.06,25.93,83.07,79.11,0
2344,0.8151,565.6,25.89,81.74,79.11,0
2345,0.8079,566.98,25.8,82.21,79.1,0
2346,0.7979,554.99,25.94,79.62,79.07,0
2347,0.7888,547.51,25.8,80.85,79.04,0
2348,0.7847,542.74,25.84,79.35,79,0
2349,0.7878,565.45,25.85,79.09,78.96,0
2350,0.7974,558.48,26.06,80.35,78.95,0
2351,0.8106,568.48,25.86,82.91,78.87,0
2352,0.8239,584.05,25.78,80.99,78.85,0
2353,0.8343,574.34,26.04,84.25,78.87,0
2354,0.8404,603.01,26.01,81.4,78.86,0
2355,0.842,613.52,25.79,82.22,78.82,0
2356,0.8401,572.89,25.89,81.98,78.87,0
2357,0.8361,579.5,25.96,84.16,78.87,0
2358,0.8324,579.01,25.8,83.5,78.87,0
2359,0.8305,584.34,25.94,81.94,78.93,0
2360,0.831,574.99,25.77,83.51,78.95,0
2361,0.8333,569.36,25.78,84.25,78.92,0
2362,0.8358,587.72,25.92,83.04,78.91,0
2363,0.8363,580.43,26.05,80.26,78.91,0
2364,0.8336,586.03,25.95,81.65,78.96,0
2365,0.8289,581.27,25.76,83.66,78.94,0
2366,0.8248,574.3,25.88,82.65,78.9,0
2367,0.8223,587.39,25.94,81.06,78.88,0
2368,0.821,577.9,26.01,80.11,78.89,0
2369,0.82,574.56,25.77,84.46,78.92,0
2370,0.8185,571.75,25.76,81.71,78.89,0
2371,0.8163,567.08,25.86,81.71,78.85,0
2372,0.8144,567.59,25.95,82.46,78.93,0
2373,0.8141,578.62,25.9,83.39,78.86,0
2374,0.8166,567.52,25.9,81.11,78.83,0
2375,0.821,587.72,25.86,80.68,78.8,0
2376,0.8253,591.07,26.16,81.5,78.85,0
2377,0.8281,577.73,25.85,82.34,78.84,0
2378,0.8294,579.06,26.03,83.43,78.79,0
2379,0.8301,574.96,25.9,82.99,78.79,0
2380,0.8299,565.14,25.84,78.92,78.78,0
2381,0.8282,579.24,25.92,83.31,78.82,0
2382,0.8252,580.16,25.76,77.65,78.82,0
2383,0.822,574.68,25.96,83.34,78.82,0
2384,0.8193,581.21,25.89,79.12,78.79,0
2385,0.8169,558.2,25.58,77.53,78.79,0
2386,0.8143,562.34,25.89,82.97,78.79,0
2387,0.8105,574.12,25.99,82.49,78.77,0
2388,0.8044,549.26,25.77,79.96,78.77,0
2389,0.7962,552.72,25.93,79.53,78.72,0
2390,0.7873,544.3,25.96,79.75,78.74,0
2391,0.7792,532.69,25.86,82.38,78.71,0
2392,0.7728,540.24,25.76,80.73,78.66,0
2393,0.7692,547.11,25.73,81.35,78.61,0
2394,0.7696,552.5,25.75,80.9,78.57,0
2395,0.7728,530.51,25.96,80.83,78.57,0
2396,0.7755,546.71,25.94,78.4,78.52,0
2397,0.7758,543.47,25.73,81.96,78.44,0
2398,0.7758,550.15,25.88,79.79,78.43,0
2399,0.7799,541.43,25.73,79.6,78.41,0
2400,0.7907,565.56,25.88,79.81,78.36,0
2401,0.8056,557.56,25.7,81.68,78.34,0
2402,0.819,562.34,25.92,81.17,78.29,0
2403,0.8256,576.88,25.98,80.24,78.3,0
2404,0.8247,585.47,25.98,83.02,78.37,0
2405,0.8196,578.94,25.85,82.54,78.4,0
2406,0.8148,568.49,26.03,79.36,78.41,0
2407,0.8127,572.62,25.9,80.69,78.4,0
2408,0.8128,577.81,25.77,84.27,78.41,0
2409,0.8144,545.63,25.93,77.83,78.41,0
2410,0.8179,584.72,25.81,81.2,78.38,0
2411,0.8244,559.85,25.77,81.41,78.41,0
2412,0.8343,595.68,25.8,83.89,78.35,0
2413,0.8452,606.98,25.86,83.48,78.36,0
2414,0.8529,597.52,25.74,83.84,78.4,0
2415,0.8535,587.91,25.96,82.88,78.42,0
2416,0.8453,590.44,25.85,82.6,78.44,0
2417,0.8305,585.09,25.79,78.82,78.49,0
2418,0.815,565.41,25.7,83.03,78.5,0
2419,0.8049,566.42,25.87,80.56,78.5,0
2420,0.8032,560.05,26.04,80.83,78.49,0
2421,0.809,564.4,25.96,80.41,78.51,0
2422,0.8184,557.4,25.92,80.18,78.46,0
2423,0.8274,584.99,25.88,82.9,78.48,0
2424,0.8328,581.73,25.99,81.65,78.47,0
2425,0.8334,597.35,26,82.01,78.48,0
2426,0.8303,577.51,25.67,78.82,78.51,0
2427,0.8255,569.52,25.99,84.58,78.53,0
2428,0.8211,570.69,25.91,83.23,78.48,0
2429,0.8186,582.93,25.94,80.51,78.43,0
2430,0.8185,572.57,25.85,77.83,78.5,0
2431,0.8201,577.35,25.75,78.59,78.5,0
2432,0.8214,578.08,25.76,83.92,78.51,0
2433,0.8195,574.8,25.94,83.64,78.5,0
2434,0.8097,564.14,26.06,79.97,78.54,0
2435,0.7858,548.03,26,80.03,78.55,0
2436,0.7452,526.3,25.91,77.47,78.48,0
2437,0.6909,474.28,25.87,71.55,78.43,0
2438,0.6298,440.27,25.75,71.92,78.29,0
2439,0.5677,396.42,26.07,64.61,78.14,0
2440,0.5074,358.26,25.91,64.14,77.98,0
2441,0.4494,311.28,25.79,59.13,77.73,0
2442,0.3945,277.45,25.74,56.69,77.42,0
2443,0.343,257.75,25.82,52.08,77.05,0
2444,0.2935,190.82,25.9,52,76.69,0
2445,0.2453,173.35,26.01,50,76.25,0
2446,0.2009,138.91,25.79,44.73,75.79,0
2447,0.1652,125.68,25.85,48.03,75.27,0
2448,0.1411,108.7,25.81,39.84,74.8,0
2449,0.1279,85.01,25.67,42.47,74.33,0
2450,0.1213,79.08,25.82,39.35,73.76,0
2451,0.1174,109.31,25.89,38.06,73.26,0
2452,0.1144,98.79,25.92,41.06,72.78,0
2453,0.1135,77.62,25.62,41.59,72.26,0
2454,0.1169,69.48,25.84,40.3,71.78,0
2455,0.1256,69.36,25.94,42.11,71.3,0
2456,0.1373,111.75,26.02,42.5,70.76,0
2457,0.147,98.56,25.91,43.04,70.31,0
2458,0.1507,97.56,25.92,45.47,69.79,0
2459,0.1479,104.55,25.77,41.62,69.28,0
2460,0.1398,107,25.82,44.23,68.89,0
2461,0.1279,96.75,25.78,38.31,68.45,0
2462,0.1149,67.8,25.7,40.13,67.98,0
